Cva_ID;Cva_APG_Family;Cva_Genus;Cva_Species;Cva_Common_Name;Cva_Authority;Cva_Chromosome_Nr;Cva_PloidyLevel;Cva_Estimation_Method;Cva_Voucher;Cva_2C_PG;Cva_Original_Reference;Cva_Lifecycle;Cva_Angiosperm_Group;Cva_Paper;Cva_IS;Cva_Remarks;Cva_Order_Nr;Cva_CompanyCode;Cva_Cropcode;Cva_Date_Created;Cva_Date_ Modified;Cva_EmpName_Created;Cva_EmpName_Modified;Cva_ID_Genus;Cva_Cultivar;Cva_AnO;Cva_PlantCode;Cva_BreedingCode;Cva_Status;Cva_zzz
8241;Onagraceae;Oenothera;ammophila;;Focke;14;2;FC:PI;N;2.33;Price and Levin; 2002 (Ref. 439);BP;Eudicot;0;;2002;0;;185;9-2-2013;31-12-2015;Import;Designer;276;;;;;
8242;Sapindaceae;Schleichera;oleosa;;(Lour.) Oken;32;0;Fe;N;2.33;Ohri; 2002 (Ref. 454);P;Eudicot;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;1872;;;;;
8243;Asteraceae;Cirsium;erisithales;;(Jacq.) Scop.;34;2;FC:PI;Y;2.33;Bure_ et al.; 2004 (Ref. 472);P;Eudicot;0;;2004;0;;405;9-2-2013;31-12-2015;Import;Designer;1335;;;;;
8244;Zingiberaceae;Kaempferia;scaposa;;(Nimmo) Benth.;42;6;FC:PI;Y;2.33;Leong-Skornickova et al.; 2007 (Ref. 562);P;Monocot;0;;2007;0;;;9-2-2013;2-1-2016;Import;Designer;1873;;;;;
8245;Zingiberaceae;Curcuma;cannanorensis;;R. Ansari; V. J. Nair & N. C. Nair;42;6;FC:PI;Y;2.33;Leong-Skornickova et al.; 2007 (Ref. 562);P;Monocot;0;;2007;0;;;9-2-2013;2015-12-31;Import;Designer;954;;;;
8246;Asteraceae;Centaurea;rupestris s.l.;;L.;20;2;FC:PI;Y;2.33;Siljak-Yakovev et al.; 2005 (Ref. 598);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;84;;;;;
8247;Zingiberaceae;Curcuma;karnatakensis;;Amalraj; Velay. & Mural;42;6;FC:PI;Y;2.34;Leong-Skornickova et al.; 2007 (Ref. 562);P;Monocot;0;;2007;0;;;9-2-2013;2015-12-31;Import;Designer;954;;;;
8248;Poaceae;Poa;infirma;;Kunth;14;2;Fe;N;2.35;Bennett; 1972 (Ref. 1);A;Monocot;0;;1972;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
8249;Solanaceae;Solanum;incanum;;L.;24;2;Fe;N;2.35;Bennett et al.; 1976 (Ref. 108);P;Eudicot;0;;1976;0;;78;9-2-2013;31-12-2015;Import;Designer;340;;;;;
8250;Asteraceae;Lapsana;communis;;L.;12;2;Fe;;2.35;Band; 1984 (Ref. 154);A;Eudicot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;1874;;;;;
8251;Lamiaceae;Teucrium;scorodonia;;L.;34;2;Fe;;2.35;Band; 1984 (Ref. 154);P;Eudicot;0;;1984;0;;645;9-2-2013;31-12-2015;Import;Designer;349;;;;;
8252;Oxalidaceae;Oxalis;frutescens;;L.;12;2;Fe;Y;2.35;De Azkue and Mart쭥z; 1988 (Ref. 172);P;Eudicot;0;;1988;0;;518;9-2-2013;2-1-2016;Import;Designer;285;;;;;
8253;Oxalidaceae;Oxalis;sepium;;St.Hil.;12;2;Fe;Y;2.35;De Azkue and Mart쭥z; 1988 (Ref. 172);P;Eudicot;0;;1988;0;;518;9-2-2013;2-1-2016;Import;Designer;285;;;;;
8254;Rubiaceae;Anthospermum;ibityense;;Puff;22;2;Fe;;2.35;Kiehn; 1986 (Ref. 175);P;Eudicot;0;;1986;0;;;9-2-2013;2-1-2016;Import;Designer;1681;;;;;
8255;Bignoniaceae;Jacaranda;mimosifolia;;D.Don;36;0;Fe;N;2.35;Ohri and Kumar; 1986 (Ref. 185);P;Eudicot;0;;1986;0;;;9-2-2013;2-1-2016;Import;Designer;1875;;;;;
8256;Euphorbiaceae;Gelonium;multiflorum;;A.Juss;22;2;Fe;N;2.35;Ohri and Kumar; 1986 (Ref. 185);P;Eudicot;0;;1986;0;;;9-2-2013;2-1-2016;Import;Designer;1876;;;;;
8257;Arecaceae;Nypa;fruticans;;Wurmb;34;2;Fe;Y;2.35;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;1877;;;;;;[object Object]
8258;Fabaceae;Dunbaria;ferruginea;;Wight & Arn.;22;2;Fe;Y;2.35;Ohri; 1996 (Ref. 303);P;Eudicot;0;;1996;0;;;9-2-2013;2-1-2016;Import;Designer;1878;;;;;
8259;Fabaceae;Cajanus;volubilis;;(Blanco) Blanco;22;2;Fe;Y;2.35;Ohri; 1996 (Ref. 303);P;Eudicot;0;;1996;0;;;9-2-2013;2-1-2016;Import;Designer;1744;;;;;
8260;Cyperaceae;Carex;siderosticta;;Hance;24;4;Fe;Y;2.35;Nishikawa et al.; 1984 (Ref. 357);P;Monocot;0;;1984;0;;143;9-2-2013;31-12-2015;Import;Designer;78;;;;;
8261;Fabaceae;Acacia;falciformis;;DC.;26;2;Fe;N;2.35;Mukherjee and Sharma; 1995 (Ref. 364);P;Eudicot;0;;1995;0;;;9-2-2013;31-12-2015;Import;Designer;505;;;;;
8262;Asteraceae;Tagetes;patula;;L.;48;4;FC:PI;N;2.35;Bennett et al.; 1999 (Ref. 373);A;Eudicot;0;;1999;0;;85;9-2-2013;31-12-2015;Import;Designer;347;;;;;
8263;Amaranthaceae;Atriplex;hortensis;;L.;0;2;Fe;N;2.35;Bennett MD; Smith JB; Heslop-Harrison; 1982 (Ref. 55);A;Eudicot;0;;1982;0;;;2013-02-09;2016-01-02;Import;Designer;1570;;;
8264;Sapindaceae;Acer;pseudoplatanus;;L.;52;4;Fe;N;2.35;Bennett MD; Smith JB; Heslop-Harrison; 1982 (Ref. 55);P;Eudicot;0;;1982;0;;;2013-02-09;2015-12-31;Import;Designer;199;;;
8265;Asteraceae;Taraxacum;vulgare;;Schrank;22;3;Fe;;2.35;Barlow; 1981 (Ref. 58);P;Eudicot;0;;1981;0;;313;9-2-2013;31-12-2015;Import;Designer;844;;;;;
8266;Orchidaceae;Phalaenopsis;amabilis;;Blume;38;2;;;2.35;Nagl and Capesius; 1977 (Ref. 60);P;Monocot;0;;1977;0;;86;9-2-2013;31-12-2015;Import;Designer;299;;;;;
8267;Caryophyllaceae;Silene;pendula;;L.;24;2;FC:PI;N;2.35;Sirok_ et al.; 2001 (Ref. 437);A;Eudicot;0;;2001;0;;348;9-2-2013;31-12-2015;Import;Designer;338;;;;;
8268;Rosaceae;Prunus;padus;;L.;0;0;FC:EB;Y;2.35;Horjales et al.; 2003 (Ref. 489);P;Eudicot;0;;2003;0;;440;9-2-2013;31-12-2015;Import;Designer;930;;;;;
8269;Rosaceae;Crataegus;wattiana;;Hemsl. & Lace;0;3;FC:PI;Y;2.35;Telent & Dickinson; 2005 (Ref. 527);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1064;;;;;
8270;Zingiberaceae;Curcuma;decipiens;;Dalzell;42;6;FC:PI;Y;2.35;Leong-Skornickova et al.; 2007 (Ref. 562);P;Monocot;0;;2007;0;;52;9-2-2013;31-12-2015;Import;Designer;954;;;;;
8271;Asteraceae;Lactuca;tenerrima;;Pourr.;16;2;FC:DAPI;N;2.35;Dole_alova et al.; 2002 (Ref. 608);;Eudicot;0;;2002;0;;280;9-2-2013;31-12-2015;Import;Designer;839;;;;;
8272;Pedaliaceae;Sesamum;laciniatum;;Klein.;32;4;Fe;Y;2.36;Hiremath et al.; 2001 (Ref. 446);A;Eudicot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;1616;;;;;
8273;Rosaceae;Crataegus;compacta;;Sarg.;0;3;FC:PI;Y;2.36;Telent & Dickinson; 2005 (Ref. 527);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1064;;;;;
8274;Rosaceae;Crataegus;phaenopyrum;;(L.f.) Medik.;0;3;FC:PI;Y;2.36;Telent & Dickinson; 2005 (Ref. 527);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1064;;;;;
8275;Poaceae;Microlaena;polynoda;;(Hook.f.) Hook.f.;48;4;FC:PI;Y;2.37;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1779;;;;;
8276;Apocynaceae;Vinca;difformis;;Pourret;46;0;CIA;Y;2.37;Obermayer & Greilhuber; 2006 (Ref. 530);P;Eudicot;0;;2006;0;;194;9-2-2013;31-12-2015;Import;Designer;369;;;;;
8277;Boraginaceae;Ceballosia;fruticosa;;(L. f.) G. Kunkel;16;2;FC:PI;;2.37;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1879;;;;;
8278;Verbenaceae;Verbena;rigida;;Spreng.;42;0;FC:PI;Y;2.38;Hanson et al.; 2005 (Ref. 612);A;Eudicot;0;;2005;0;;97;9-2-2013;31-12-2015;Import;Designer;366;;;;;
8279;Onagraceae;Oenothera;lamarckiana;;Ser. in DC.;0;0;FC:PI;N;2.38;Zonneveld et al.; 2005 (Ref. 466);A;Eudicot;0;;2005;0;;185;9-2-2013;31-12-2015;Import;Designer;276;;;;;
8280;Rosaceae;Crataegus;pruinosa;;(H.L.Wendl.) K.Koch;0;3;FC:PI;Y;2.38;Telent & Dickinson; 2005 (Ref. 527);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1064;;;;;
8281;Lauraceae;Ocotea;foetens;;(Aiton) Baill.;24;4;FC:PI;;2.39;Suda et al.; 2005 (Ref. 552);P;Basal Angiosperm;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1880;;;;;
8282;Ebenaceae;Diospyros;discolor;;Willd.;30;0;Fe;N;2.4;Ohri; 2002 (Ref. 454);P;Eudicot;0;;2002;0;;;9-2-2013;31-12-2015;Import;Designer;1079;;;;;
8283;Solanaceae;Solanum;stenotomum;;Juz. & Bukasov;24;2;FC;;2.4;Anderson et al.; 1985 (Ref. 124);P;Eudicot;0;;1985;0;;78;9-2-2013;31-12-2015;Import;Designer;340;;;;;
8284;Cucurbitaceae;Cucumis;metuliferus;;E.Mey.;24;2;Fe;;2.4;Ramachandran and Narayan; 1985 (Ref. 127);A;Eudicot;0;;1985;0;;272;9-2-2013;31-12-2015;Import;Designer;588;;;;;
8285;Caprifoliaceae;Scabiosa;columbaria;;L.;16;2;Fe;;2.4;Band; 1984 (Ref. 154);P;Eudicot;0;;1984;0;;189;9-2-2013;31-12-2015;Import;Designer;329;;;;;
8286;Araceae;Philodendron;andreanum;;Devans;0;0;Fe;;2.4;Olszewska and Osiecka; 1982 (Ref. 155);P;Monocot;0;;1982;0;;93;9-2-2013;31-12-2015;Import;Designer;300;;;;;
8287;Apiaceae;Anethum;graveolens;;L.;22;2;Fe;;2.4;Olszewska and Osiecka; 1983 (Ref. 156);A;Eudicot;0;;1983;0;;;9-2-2013;31-12-2015;Import;Designer;921;;;;;
8288;Papaveraceae;Chelidonium;majus;;L.;12;2;Fe;;2.4;Olszewska and Osiecka; 1983 (Ref. 156);P;Eudicot;0;;1983;0;;;9-2-2013;2-1-2016;Import;Designer;1881;;;;;
8289;Plantaginaceae;Plantago;lanceolata;;L.;12;2;Fe;;2.4;Mowforth; 1986 (Ref. 158);P;Eudicot;0;;1986;0;;;9-2-2013;2-1-2016;Import;Designer;1588;;;;;
8290;Fabaceae;Glycine;arenaria;;Tind.;40;2;FC:EB;;2.4;Hammatt et al.; 1991 (Ref. 165);P;Eudicot;0;;1991;0;;;9-2-2013;31-12-2015;Import;Designer;1117;;;;;
8291;Fabaceae;Glycine;clandestina;;Wendl.;40;2;FC:EB;;2.4;Hammatt et al.; 1991 (Ref. 165);P;Eudicot;0;;1991;0;;;9-2-2013;31-12-2015;Import;Designer;1117;;;;;
8292;Rubiaceae;Coffea;arabica;;L.;44;4;Fe;;2.4;Kiehn; 1986 (Ref. 175);P;Eudicot;0;;1986;0;;711;9-2-2013;31-12-2015;Import;Designer;1336;;;;;
8293;Iridaceae;Sisyrinchium;tenuifolium;;H.B.K.;36;4;Fe;Y;2.4;Kenton et al.; 1986 (Ref. 177);P;Monocot;0;;1986;0;;136;9-2-2013;31-12-2015;Import;Designer;339;;;;;
8294;Solanaceae;Petunia;inflata;;R.E.Fr.;14;2;Fe;N;2.4;White and Rees; 1987 (Ref. 179);;Eudicot;0;;1987;0;;28;9-2-2013;31-12-2015;Import;Designer;297;;;;;
8295;Zygophyllaceae;Larrea;cuneifolia;;Cav.;52;4;Fe;Y;2.4;Poggio et al.; 1989 (Ref. 195);P;Eudicot;0;;1989;0;;;9-2-2013;2-1-2016;Import;Designer;1722;;;;;
8296;Orchidaceae;Leochilus;oncidioides;;Knowles & West.;42;2;M-DAPI;Y;2.4;Albert et al.; 1992 (Ref. 198);P;Monocot;0;;1992;0;;;9-2-2013;2-1-2016;Import;Designer;1882;;;;;
8297;Zygophyllaceae;Sisyndite;spartea;;E.Mey. ex Sond.;20;2;Fe;;2.4;Poggio et al.; 1992 (Ref. 201);P;Eudicot;0;;1992;0;;;9-2-2013;2-1-2016;Import;Designer;1883;;;;;
8298;Amaranthaceae;Amaranthus;edulis;;Speg.;32;2;Fe;N;2.4;Ohri et al.; 1981 (Ref. 209);A;Eudicot;0;;1981;0;;283;9-2-2013;31-12-2015;Import;Designer;841;;;;;
8299;Asteraceae;Microseris;douglasii;;(DC.) Sch. Bip.;18;2;FC:PI;N;2.4;Michaelson et al.; 1991 (Ref. 229);A;Eudicot;0;;1991;0;;;9-2-2013;2-1-2016;Import;Designer;1884;;;;;
8300;Plantaginaceae;Bacopa;caroliniana;;Rob.;68;0;Fe;Y;2.4;Baum et al.; 1989 (Ref. 269-D);;Eudicot;0;;1989;0;;343;9-2-2013;31-12-2015;Import;Designer;49;;;;;
8301;Convolvulaceae;Ipomoea;littoralis;;Blume;30;2;FC:DAPI;Y;2.4;Ozias-Akins and Jarret; 1994 (Ref. 288);;Eudicot;0;;1994;0;;91;9-2-2013;31-12-2015;Import;Designer;205;;;;;
8302;Fabaceae;Acacia;nilotica;;Delile;26;2;Fe;N;2.4;Mukerjee and Sharma; 1993 (Ref. 289);P;Eudicot;0;;1993;0;;;9-2-2013;31-12-2015;Import;Designer;505;;;;;
8303;Orchidaceae;Dendrobium;lindleyi;;Steud.;38;2;FC:PI;N;2.4;Jones et al.; 1998 (Ref. 307);P;Monocot;0;;1998;0;;196;9-2-2013;31-12-2015;Import;Designer;122;;;;;
8304;Orchidaceae;Dendrobium;parishii;;Rchb.f.;38;2;FC:PI;N;2.4;Jones et al.; 1998 (Ref. 307);P;Monocot;0;;1998;0;;196;9-2-2013;31-12-2015;Import;Designer;122;;;;;
8305;Orchidaceae;Dendrobium;bicaudatum;;Reinw.;38;2;FC:PI;N;2.4;Jones et al.; 1998 (Ref. 307);P;Monocot;0;;1998;0;;196;9-2-2013;31-12-2015;Import;Designer;122;;;;;
8306;Poaceae;Setaria;leiantha;;Hack. ex Stuck.;36;4;FC:EB;Y;2.4;Le et al.; 1998 (Ref. 330);;Monocot;0;;1998;0;;;9-2-2013;31-12-2015;Import;Designer;1265;;;;;
8307;Myristicaceae;Myristica;fragrans;;Houtt.;48;0;Fe;Y;2.4;Morawetz and Samuel; 1998 (Ref. 341);P;Basal Angiosperm;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;1885;;;;;
8308;Poaceae;Digitaria;sanguinalis;;(L.) Scop.;54;6;Fe;Y;2.4;Bennett et al.; 1998 (Ref. 375);A;Monocot;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;1657;;;;;
8309;Asteraceae;Picris;echioides;;L.;10;2;Fe;;2.4;Bachmann et al.; 1975 (Ref. 48);A-;Eudicot;0;;1975;0;;;9-2-2013;2-1-2016;Import;Designer;1886;;;;;
8310;Fabaceae;Crotalaria;striata;;DC.;16;2;Fe;N;2.4;Gupta; 1976 (Ref. 65);;Eudicot;0;;1976;0;;619;9-2-2013;31-12-2015;Import;Designer;108;;;;;
8311;Onagraceae;Clarkia;lingulata;;Lewis & Lewis;18;2;Fe;N;2.4;Narayan; 1978 (Ref. 77);A;Eudicot;0;;1978;0;;;9-2-2013;2-1-2016;Import;Designer;1801;;;;;
8312;Asteraceae;Cirsium;rivulare;;(Jacq.) All.;34;2;FC:PI;Y;2.4;Bure_ et al.; 2004 (Ref. 472);P;Eudicot;0;;2004;0;;405;9-2-2013;31-12-2015;Import;Designer;1335;;;;;
8313;Poaceae;Colpodium;versicolor;;(Stev.) Schmalh.;4;2;FC:PI;Y;2.4;Kotseruba et al.; 2005 (Ref. 574);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1887;;;;;
8314;Poaceae;Phleum;rhaeticum;;(Humphries) Rauschert;14;2;FC:PI;N;2.41;Kula et al.; 2006 (Ref. 542);P;Monocot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;1227;;;;;
8315;Rosaceae;Crataegus;succulenta;;Ashe;0;3;FC:PI;Y;2.42;Telent & Dickinson; 2005 (Ref. 527);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1064;;;;;
8316;Apiaceae;Tinguarra;cervariaefolia;;(DC.) Parl.;22;2;FC:PI;;2.42;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1888;;;;;
8317;Pedaliaceae;Sesamum;capense;;Burm.;26;2;Fe;Y;2.43;Hiremath et al.; 2001 (Ref. 446);A;Eudicot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;1616;;;;;
8318;Bignoniaceae;Tabebuia;palmeri;;Rose;0;0;Fe;N;2.43;Ohri et al.; 2004 (Ref. 501);P;Eudicot;0;;2004;0;;;9-2-2013;2-1-2016;Import;Designer;1732;;;;;
8319;Onagraceae;Oenothera;biennis;;L.;14;2;FC:PI;N;2.44;Price and Levin; 2002 (Ref. 439);BP;Eudicot;0;;2002;0;;185;9-2-2013;31-12-2015;Import;Designer;276;;;;;
8320;Amaranthaceae;Atriplex;halimus;;L.;18;2;FC:PI;N;2.44;Walker et al.; 2005 (Ref. 469);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1570;;;;;
8321;Asteraceae;Cirsium;pannonicum;;Link;34;2;FC:PI;Y;2.44;Bure_ et al.; 2004 (Ref. 472);P;Eudicot;0;;2004;0;;405;9-2-2013;31-12-2015;Import;Designer;1335;;;;;
8322;Fabaceae;Lupinus;texensis;;Hook.;36;0;FC:PI;N;2.44;Price et al.; 2005 (Ref. 511);A;Eudicot;0;;2005;0;;241;9-2-2013;31-12-2015;Import;Designer;799;;;;;
8323;Asteraceae;Carthamus;nitidus;;Boiss.;24;2;FC:PI;Y;2.44;Garnatje et al.; 2006 (Ref. 536);A;Eudicot;0;;2006;0;;;9-2-2013;31-12-2015;Import;Designer;1024;;;;;
8324;Fabaceae;Lotus;berthelotii;;Masf.;28;4;FC:PI;;2.44;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;253;9-2-2013;31-12-2015;Import;Designer;238;;;;;
8325;Solanaceae;Solanum;catombelense;;Peyr;24;2;Fe;N;2.45;Bennett et al.; 1976 (Ref. 108);P;Eudicot;0;;1976;0;;78;9-2-2013;31-12-2015;Import;Designer;340;;;;;
8326;Fabaceae;Melilotus;altissima;;Thuill.;16;2;Fe;;2.45;Grime and Mowforth; 1982 (Ref. 110);A-;Eudicot;0;;1982;0;;;9-2-2013;2-1-2016;Import;Designer;1856;;;;;
8327;Cucurbitaceae;Cucumis;dipsaceus;;Ehrenb.;24;2;Fe;;2.45;Ramachandran and Narayan; 1985 (Ref. 127);A;Eudicot;0;;1985;0;;272;9-2-2013;31-12-2015;Import;Designer;588;;;;;
8328;Cucurbitaceae;Cucumis;humifructus;;Stent;24;2;Fe;;2.45;Ramachandran and Narayan; 1985 (Ref. 127);A;Eudicot;0;;1985;0;;272;9-2-2013;31-12-2015;Import;Designer;588;;;;;
8329;Gentianaceae;Centaurium;erythraea;;Rafn.;0;0;Fe;;2.45;Band; 1984 (Ref. 154);A;Eudicot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;1889;;;;;
8330;Plantaginaceae;Callitriche;stagnalis;;Scop.;10;2;Fe;;2.45;Band; 1984 (Ref. 154);P;Eudicot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;1776;;;;;
8331;Fabaceae;Gleditschia;sinensis;;Lam.;28;2;Fe;;2.45;Olszewska and Osiecka; 1984 (Ref. 157);P;Eudicot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;1890;;;;;
8332;Plantaginaceae;Digitalis;purpurea;;L.;56;2;Fe;;2.45;Mowforth; 1986 (Ref. 158);B;Eudicot;0;;1986;0;;200;9-2-2013;31-12-2015;Import;Designer;915;;;;;
8333;Poaceae;Brachypodium;pinnatum;;(L.) P.Beauv.;28;4;Fe;;2.45;Mowforth; 1986 (Ref. 158);P;Monocot;0;;1986;0;;;9-2-2013;31-12-2015;Import;Designer;1008;;;;;
8334;Rubiaceae;Nertera;granadensis;;(Mutis ex L.f.) Druce;44;4;Fe;;2.45;Kiehn; 1986 (Ref. 175);P;Eudicot;0;;1986;0;;;9-2-2013;2-1-2016;Import;Designer;1891;;;;;
8335;Iridaceae;Sisyrinchium;bermudiana;;L.;32;4;Fe;Y;2.45;Kenton et al.; 1986 (Ref. 177);P;Monocot;0;;1986;0;;136;9-2-2013;31-12-2015;Import;Designer;339;;;;;
8336;Piperaceae;Piper;apiculatum;;DC.;26;2;Fe;Y;2.45;Samuel et al.; 1986 (Ref. 180);P;Basal Angiosperm;0;;1986;0;;;9-2-2013;2-1-2016;Import;Designer;1684;;;;;
8337;Fabaceae;Tephrosia;noctiflora;;Bojer;22;2;Fe;Y;2.45;Raina et al.; 1986 (Ref. 183);P;Eudicot;0;;1986;0;;;9-2-2013;2-1-2016;Import;Designer;1675;;;;;
8338;Annonaceae;Annona;squamosa;;L.;14;2;Fe;N;2.45;Ohri and Kumar; 1986 (Ref. 185);P;Basal Angiosperm;0;;1986;0;;;9-2-2013;31-12-2015;Import;Designer;111;;;;;
8339;Asteraceae;Senecio;vernalis;;W. & K.;40;4;Fe;;2.45;Bennett and Smith; 1976 (Ref. 2);A;Eudicot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;336;;;;;
8340;Amaranthaceae;Amaranthus;tricolor;;L.;34;2;Fe;N;2.45;Ohri et al.; 1981 (Ref. 209);A;Eudicot;0;;1981;0;;283;9-2-2013;31-12-2015;Import;Designer;841;;;;;
8341;Fabaceae;Sesbania;rostrata;;Bremek. & Oberm.;12;2;FC:PI;N;2.45;Arumuganathan and Earle; 1991 (Ref. 227);;Eudicot;0;;1991;0;;;9-2-2013;2-1-2016;Import;Designer;1892;;;;;
8342;Solanaceae;Lycopersicon;pennellii;;(Corell) D'Arcy;24;2;FC:PI;N;2.45;Arumuganathan and Earle; 1991 (Ref. 227);A;Eudicot;0;;1991;0;;60;9-2-2013;31-12-2015;Import;Designer;240;;;;;
8343;Fabaceae;Rhynchosia;aurea;;DC.;22;2;Fe;Y;2.45;Ohri; 1996 (Ref. 303);A;Eudicot;0;;1996;0;;;9-2-2013;2-1-2016;Import;Designer;1893;;;;;
8344;Eupomatiaceae;Eupomatia;laurina;;R.Br.;20;0;Fe;Y;2.45;Morawetz and Samuel; 1998 (Ref. 341);P;Basal Angiosperm;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;1838;;;;;
8345;Fabaceae;Acacia;leptocarpa;;A.Cunn. ex Benth.;26;2;Fe;N;2.45;Mukherjee and Sharma; 1995 (Ref. 364);P;Eudicot;0;;1995;0;;;9-2-2013;31-12-2015;Import;Designer;505;;;;;
8346;Poaceae;Setaria;glauca;;;0;0;Fe;Y;2.45;Bennett et al.; 1998 (Ref. 375);A;Monocot;0;;1998;0;;;9-2-2013;31-12-2015;Import;Designer;1265;;;;;
8347;Fabaceae;Crotalaria;juncea;;L.;16;2;Fe;N;2.45;Gupta; 1976 (Ref. 65);A;Eudicot;0;;1976;0;;619;9-2-2013;31-12-2015;Import;Designer;108;;;;;
8348;Asteraceae;Machaeranthera;tenuis;;(S. Wats.) Turner & Horne;8;2;Fe;;2.45;Stucky and Jackson; 1975 (Ref. 94);;Eudicot;0;;1975;0;;;9-2-2013;2-1-2016;Import;Designer;1757;;;;;
8349;Apiaceae;Tinguarra;montana;;(Webb ex Christ) A.Hans. & Kunk.;22;2;FC:PI;;2.45;Suda et al.; 2003 (Ref. 477);P;Eudicot;0;;2003;0;;;9-2-2013;2-1-2016;Import;Designer;1888;;;;;
8350;Oleaceae;Nyctanthes;arbor-tristis;;L.;44;0;Fe;N;2.46;Ohri; 2002 (Ref. 454);P;Eudicot;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;1894;;;;;
8351;Primulaceae;Myrsine;africana;;L.;46;0;Fe;N;2.46;Hanson et al.; 2003 (Ref. 380);P;Eudicot;0;;2003;0;;;9-2-2013;2-1-2016;Import;Designer;1895;;;;;
8352;Rosaceae;Rubus;chamaemorus;;L.;56;8;FC:PI;;2.46;Thiem & Sliwinska; 2003 (Ref. 499);P;Eudicot;0;;2003;0;;134;9-2-2013;31-12-2015;Import;Designer;321;;;;;
8353;Fabaceae;Erythrina;velutina;;Willd.;42;2;Fe;N;2.46;Ohri et al.; 2004 (Ref. 501);P;Eudicot;0;;2004;0;;557;9-2-2013;2-1-2016;Import;Designer;142;;;;;
8354;Fabaceae;Senna;artemisioides;;;0;0;FC:PI;;2.47;Morgan & Westoby; 2005 (Ref. 526);;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1896;;;;;
8355;Amaranthaceae;Sclerolaena;diacantha;;(Nees) Benth.;0;0;FC:PI;;2.47;Morgan & Westoby; 2005 (Ref. 526);;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1897;;;;;
8356;Poaceae;Rytidosperma;gracile;;(Hook.f.) Connor & Edgar;24;2;FC:PI;Y;2.48;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;1898;;;;;
8357;Fabaceae;Lotus;glaucus;;Ait.;28;4;FC:PI;;2.48;Suda et al.; 2003 (Ref. 477);P;Eudicot;0;;2003;0;;253;9-2-2013;31-12-2015;Import;Designer;238;;;;;
8358;Asteraceae;Cyanus;napuliferus;;(Rochel) Sojak;20;2;CIA;Y;2.48;Bancheva & Greilhuber; 2006 (Ref. 529);P;Eudicot;0;;2006;0;;;9-2-2013;2-1-2016;Import;Designer;1714;;;;;
8359;Brassicaceae;Physorhynchus;chamaerapistrum;;(Boiss.) Boiss.;32;2;FC:PI;N;2.48;Lysak et al.; 2007 (Ref. 602);A;Eudicot;0;;2007;0;;;9-2-2013;2-1-2016;Import;Designer;1899;;;;;
8360;Boraginaceae;Nemophila;menziesii;;Hook. & Arn.;18;2;Fe;N;2.49;Hanson et al.; 2002 (Ref. 465);A;Eudicot;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;1900;;;;;
8361;Poaceae;Sorghum;laxiflorum;;Bailey;40;0;FC:PI;Y;2.49;Price et al.; 2005 (Ref. 511);A;Monocot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;969;;;;;
8362;Rosaceae;Crataegus;munda;;Beadle;0;3;FC:PI;Y;2.49;Telent & Dickinson; 2005 (Ref. 527);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1064;;;;;
